Land,Code,Label,Ausfuhr: Wert,Einfuhr: Wert
Tschechien (ab 1993),WA89,Wasserfahrzeuge,52781000,27789000
Tschechien (ab 1993),WA90,"Optische, photografische usw. Erzeugnisse",20065335000,14050447000
Tschechien (ab 1993),WA91,Uhrmacherwaren,416555000,124327000
Tschechien (ab 1993),WA92,Musikinstrumente,287236000,212172000
Tschechien (ab 1993),WA93,Waffen und Munition,164770000,367276000
Tschechien (ab 1993),WA94,"Möbel, Beleuchtungskörper usw.",7808822000,27186480000
Tschechien (ab 1993),WA95,"Spielzeug, Spiele usw., Sportgeräte",3965984000,11430917000
Tschechien (ab 1993),WA96,Verschiedene Waren,2321660000,3500662000
Tschechien (ab 1993),WA97,"Kunstgegenstände, Sammlungsstücke",36335000,3775000
Tschechien (ab 1993),WA98,Vollständige Fabrikationsanlagen,283978000,13450000
Tschechien (ab 1993),WA99,Zusammenstellungen verschiedener Waren,4350406000,7490645000
Tschechoslowakei (bis 1992),WA01,Lebende Tiere,0,0
Tschechoslowakei (bis 1992),WA02,Fleisch,0,0
Tschechoslowakei (bis 1992),WA03,"Fische, Krebs- und Weichtiere",0,0
Tschechoslowakei (bis 1992),WA04,"Milch, Milcherzeugnisse, Eier, Honig",0,0
Tschechoslowakei (bis 1992),WA05,Andere Waren tierischen Ursprungs,0,0
Tschechoslowakei (bis 1992),WA06,"Pflanzen, Waren des Blumenhandels",0,0
Tschechoslowakei (bis 1992),WA07,"Gemüse, Pflanzen für Ernährung",0,0
Tschechoslowakei (bis 1992),WA08,Genießbare Früchte und Nüsse,0,0
Tschechoslowakei (bis 1992),WA09,"Kaffee, Tee, Mate, Gewürze",0,0
Tschechoslowakei (bis 1992),WA10,Getreide,0,0
Tschechoslowakei (bis 1992),WA11,"Müllereierzeugnisse, Malz usw.",0,0
Tschechoslowakei (bis 1992),WA12,"Ölsamen usw., Heilpflanzen usw.",0,0
Tschechoslowakei (bis 1992),WA13,"Schellack, Gummen, Harz, Pflanzensaft",0,0
Tschechoslowakei (bis 1992),WA14,Flechtstoffe usw. pflanzlichen Ursprungs,0,0
Tschechoslowakei (bis 1992),WA15,"Tierische und pflanzliche Fette, Öle, Wachs",0,0
Tschechoslowakei (bis 1992),WA16,"Zubereitungen von Fleisch, Fisch usw.",0,0
Tschechoslowakei (bis 1992),WA17,Zucker und Zuckerwaren,0,0
Tschechoslowakei (bis 1992),WA18,Kakao und Zubereitungen aus Kakao,0,0
Tschechoslowakei (bis 1992),WA19,"Zubereitungen aus Getreide usw., Backwaren",0,0
Tschechoslowakei (bis 1992),WA20,"Zubereitungen von Gemüse, Früchten usw.",0,0
Tschechoslowakei (bis 1992),WA21,Verschiedene Lebensmittelzubereitungen,0,0
Tschechoslowakei (bis 1992),WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",0,0
Tschechoslowakei (bis 1992),WA23,"Rückstände der Lebensmittelindustrie, Futter",0,0
Tschechoslowakei (bis 1992),WA24,Tabak,0,0
Tschechoslowakei (bis 1992),WA25,"Salz, Schwefel, Steine, Erden usw.",0,0
Tschechoslowakei (bis 1992),WA26,"Erze, Schlacken, Aschen",0,0
Tschechoslowakei (bis 1992),WA27,Mineralische Brennstoffe usw.,0,0
Tschechoslowakei (bis 1992),WA28,Anorganische chemische Erzeugnisse,0,0
Tschechoslowakei (bis 1992),WA29,Organische chemische Erzeugnisse,0,0
Tschechoslowakei (bis 1992),WA30,Pharmazeutische Erzeugnisse,0,0
Tschechoslowakei (bis 1992),WA31,Düngemittel,0,0
Tschechoslowakei (bis 1992),WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",0,0
Tschechoslowakei (bis 1992),WA33,"Etherische Öle, Riech-, Schönheitsmittel",0,0
Tschechoslowakei (bis 1992),WA34,"Seifen, Waschmittel usw.",0,0
Tschechoslowakei (bis 1992),WA35,"Eiweißstoffe, Klebstoffe, Enzyme",0,0
Tschechoslowakei (bis 1992),WA36,"Sprengstoffe, pyrotechnische Artikel usw.",0,0
Tschechoslowakei (bis 1992),WA37,Photochemische Erzeugnisse,0,0
Tschechoslowakei (bis 1992),WA38,Verschiedene Erzeugnisse der Chemischen Industrie,0,0
Tschechoslowakei (bis 1992),WA39,Kunststoffe und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA40,Kautschuk und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA41,"Häute, Felle, Leder",0,0
Tschechoslowakei (bis 1992),WA42,"Lederwaren, Sattlerwaren",0,0
Tschechoslowakei (bis 1992),WA43,"Pelzfelle, künstliches Pelzwerk",0,0
Tschechoslowakei (bis 1992),WA44,"Holz, Holzwaren, Holzkohle",0,0
Tschechoslowakei (bis 1992),WA45,"Kork, Korkwaren",0,0
Tschechoslowakei (bis 1992),WA46,"Flechtwaren, Korbmacherwaren",0,0
Tschechoslowakei (bis 1992),WA47,"Halbstoffe aus Holz usw., Papierabfall",0,0
Tschechoslowakei (bis 1992),WA48,"Papier, Pappe und Waren daraus",0,0
Tschechoslowakei (bis 1992),WA49,"Bücher, Zeitungen, Bilddrucke usw.",0,0
Tschechoslowakei (bis 1992),WA50,Seide,0,0
Tschechoslowakei (bis 1992),WA51,"Wolle, feine und grobe Tierhaare",0,0
Tschechoslowakei (bis 1992),WA52,Baumwolle,0,0
Tschechoslowakei (bis 1992),WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",0,0
Tschechoslowakei (bis 1992),WA54,Synthetisches oder künstliches Filament,0,0
Tschechoslowakei (bis 1992),WA55,Synthetische oder künstliche Spinnfaser,0,0
Tschechoslowakei (bis 1992),WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",0,0
Tschechoslowakei (bis 1992),WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",0,0
Tschechoslowakei (bis 1992),WA58,"Spezialgewebe, Spitzen, Tapisserien",0,0
Tschechoslowakei (bis 1992),WA59,"Getränkte, bestrichene usw. Gewebe",0,0
Tschechoslowakei (bis 1992),WA60,Gewirke und Gestricke,0,0
Tschechoslowakei (bis 1992),WA61,"Bekleidung usw. aus Gewirken, Gestricken",0,0
Tschechoslowakei (bis 1992),WA62,"Andere Bekleidung, Bekleidungszubehör",0,0
Tschechoslowakei (bis 1992),WA63,"Andere Konfektion, Spinnstoffwaren usw.",0,0
Tschechoslowakei (bis 1992),WA64,"Schuhe, Gamaschen, ähnliche Waren",0,0
Tschechoslowakei (bis 1992),WA65,Kopfbedeckungen und Teile davon,0,0
Tschechoslowakei (bis 1992),WA66,"Schirme, Gehstöcke usw., Peitschen",0,0
Tschechoslowakei (bis 1992),WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",0,0
Tschechoslowakei (bis 1992),WA68,"Waren aus Steinen, Gips, Zement usw.",0,0
Tschechoslowakei (bis 1992),WA69,Keramische Waren,0,0
Tschechoslowakei (bis 1992),WA70,Glas und Glaswaren,0,0
Tschechoslowakei (bis 1992),WA71,"Perlen, Edelsteine, Edelmetalle",0,0
Tschechoslowakei (bis 1992),WA72,Eisen und Stahl,0,0
Tschechoslowakei (bis 1992),WA73,Waren aus Eisen oder Stahl,0,0
Tschechoslowakei (bis 1992),WA74,Kupfer und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA75,Nickel und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA76,Aluminium und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA78,Blei und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA79,Zink und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA80,Zinn und Waren daraus,0,0
Tschechoslowakei (bis 1992),WA81,"Andere unedle Metalle, Cermets usw.",0,0
Tschechoslowakei (bis 1992),WA82,"Werkzeuge, Schneidwaren, Essbestecke",0,0
Tschechoslowakei (bis 1992),WA83,Verschiedene Waren aus unedlen Metallen,0,0
Tschechoslowakei (bis 1992),WA84,"Maschinen, Apparate, mechanische Geräte",0,0
Tschechoslowakei (bis 1992),WA85,Elektrotechnische Erzeugnisse,0,0
Tschechoslowakei (bis 1992),WA86,Schienenfahrzeuge,0,0
Tschechoslowakei (bis 1992),WA87,"Kraftfahrzeuge, Landfahrzeuge",0,0
Tschechoslowakei (bis 1992),WA88,"Luftfahrzeuge, Raumfahrzeuge",0,0
Tschechoslowakei (bis 1992),WA89,Wasserfahrzeuge,0,0
Tschechoslowakei (bis 1992),WA90,"Optische, photografische usw. Erzeugnisse",0,0
Tschechoslowakei (bis 1992),WA91,Uhrmacherwaren,0,0
Tschechoslowakei (bis 1992),WA92,Musikinstrumente,0,0
Tschechoslowakei (bis 1992),WA93,Waffen und Munition,0,0
Tschechoslowakei (bis 1992),WA94,"Möbel, Beleuchtungskörper usw.",0,0
Tschechoslowakei (bis 1992),WA95,"Spielzeug, Spiele usw., Sportgeräte",0,0
Tschechoslowakei (bis 1992),WA96,Verschiedene Waren,0,0
Tschechoslowakei (bis 1992),WA97,"Kunstgegenstände, Sammlungsstücke",0,0
Tschechoslowakei (bis 1992),WA98,Vollständige Fabrikationsanlagen,0,0
Tschechoslowakei (bis 1992),WA99,Zusammenstellungen verschiedener Waren,0,0
Tunesien,WA01,Lebende Tiere,12263000,0
Tunesien,WA02,Fleisch,5839000,0
Tunesien,WA03,"Fische, Krebs- und Weichtiere",6000,3209000
Tunesien,WA04,"Milch, Milcherzeugnisse, Eier, Honig",25113000,7000
Tunesien,WA05,Andere Waren tierischen Ursprungs,584000,4469000
Tunesien,WA06,"Pflanzen, Waren des Blumenhandels",32000,3429000
Tunesien,WA07,"Gemüse, Pflanzen für Ernährung",513000,201065000
Tunesien,WA08,Genießbare Früchte und Nüsse,1071000,409255000
Tunesien,WA09,"Kaffee, Tee, Mate, Gewürze",2472000,399000
Tunesien,WA10,Getreide,162442000,0
Tunesien,WA11,"Müllereierzeugnisse, Malz usw.",4413000,4925000
Tunesien,WA12,"Ölsamen usw., Heilpflanzen usw.",22075000,5209000
Tunesien,WA13,"Schellack, Gummen, Harz, Pflanzensaft",9832000,93000
Tunesien,WA14,Flechtstoffe usw. pflanzlichen Ursprungs,2000,282000
Tunesien,WA15,"Tierische und pflanzliche Fette, Öle, Wachs",147070000,51248000
Tunesien,WA16,"Zubereitungen von Fleisch, Fisch usw.",982000,1083000
Tunesien,WA17,Zucker und Zuckerwaren,8095000,4036000
Tunesien,WA18,Kakao und Zubereitungen aus Kakao,37808000,98000
Tunesien,WA19,"Zubereitungen aus Getreide usw., Backwaren",16644000,3209000
Tunesien,WA20,"Zubereitungen von Gemüse, Früchten usw.",3367000,7350000
Tunesien,WA21,Verschiedene Lebensmittelzubereitungen,87802000,36561000
Tunesien,WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",33586000,3961000
Tunesien,WA23,"Rückstände der Lebensmittelindustrie, Futter",4112000,139000
Tunesien,WA24,Tabak,113056000,260000
Tunesien,WA25,"Salz, Schwefel, Steine, Erden usw.",34667000,4574000
Tunesien,WA26,"Erze, Schlacken, Aschen",814000,23530000
Tunesien,WA27,Mineralische Brennstoffe usw.,75158000,2694430000
Tunesien,WA28,Anorganische chemische Erzeugnisse,56895000,16859000
Tunesien,WA29,Organische chemische Erzeugnisse,172531000,21000
Tunesien,WA30,Pharmazeutische Erzeugnisse,571558000,6669000
Tunesien,WA31,Düngemittel,13383000,11922000
Tunesien,WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",201435000,582000
Tunesien,WA33,"Etherische Öle, Riech-, Schönheitsmittel",237494000,30568000
Tunesien,WA34,"Seifen, Waschmittel usw.",87360000,367000
Tunesien,WA35,"Eiweißstoffe, Klebstoffe, Enzyme",89591000,31000
Tunesien,WA36,"Sprengstoffe, pyrotechnische Artikel usw.",233000,9000
Tunesien,WA37,Photochemische Erzeugnisse,19616000,0
Tunesien,WA38,Verschiedene Erzeugnisse der Chemischen Industrie,301843000,2256000
Tunesien,WA39,Kunststoffe und Waren daraus,1829422000,199301000
Tunesien,WA40,Kautschuk und Waren daraus,252532000,30718000
Tunesien,WA41,"Häute, Felle, Leder",64575000,352000
Tunesien,WA42,"Lederwaren, Sattlerwaren",60546000,143136000
Tunesien,WA43,"Pelzfelle, künstliches Pelzwerk",1391000,68000
Tunesien,WA44,"Holz, Holzwaren, Holzkohle",89495000,37725000
Tunesien,WA45,"Kork, Korkwaren",258000,475000
Tunesien,WA46,"Flechtwaren, Korbmacherwaren",51000,569000
Tunesien,WA47,"Halbstoffe aus Holz usw., Papierabfall",2916000,185000
Tunesien,WA48,"Papier, Pappe und Waren daraus",447265000,32571000
Tunesien,WA49,"Bücher, Zeitungen, Bilddrucke usw.",38652000,6904000
Tunesien,WA50,Seide,7274000,3507000
Tunesien,WA51,"Wolle, feine und grobe Tierhaare",14985000,198000
Tunesien,WA52,Baumwolle,678792000,2087000
Tunesien,WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",22460000,1436000
Tunesien,WA54,Synthetisches oder künstliches Filament,190566000,2062000
Tunesien,WA55,Synthetische oder künstliche Spinnfaser,438226000,4066000
Tunesien,WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",151067000,3442000
Tunesien,WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",1313000,1750000
Tunesien,WA58,"Spezialgewebe, Spitzen, Tapisserien",209138000,5329000
Tunesien,WA59,"Getränkte, bestrichene usw. Gewebe",456901000,9723000
Tunesien,WA60,Gewirke und Gestricke,161261000,517000
Tunesien,WA61,"Bekleidung usw. aus Gewirken, Gestricken",169093000,1205399000
Tunesien,WA62,"Andere Bekleidung, Bekleidungszubehör",39534000,6199216000
Tunesien,WA63,"Andere Konfektion, Spinnstoffwaren usw.",279869000,71361000
Tunesien,WA64,"Schuhe, Gamaschen, ähnliche Waren",188191000,2021560000
Tunesien,WA65,Kopfbedeckungen und Teile davon,698000,12884000
Tunesien,WA66,"Schirme, Gehstöcke usw., Peitschen",74000,37000
Tunesien,WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",329000,15000
Tunesien,WA68,"Waren aus Steinen, Gips, Zement usw.",47973000,30481000
Tunesien,WA69,Keramische Waren,55246000,33448000
Tunesien,WA70,Glas und Glaswaren,65257000,11893000
Tunesien,WA71,"Perlen, Edelsteine, Edelmetalle",23123000,36688000
Tunesien,WA72,Eisen und Stahl,178133000,7658000
Tunesien,WA73,Waren aus Eisen oder Stahl,248361000,72711000
Tunesien,WA74,Kupfer und Waren daraus,630380000,160476000
Tunesien,WA75,Nickel und Waren daraus,3190000,174000
Tunesien,WA76,Aluminium und Waren daraus,165868000,93545000
Tunesien,WA78,Blei und Waren daraus,2346000,2471000
Tunesien,WA79,Zink und Waren daraus,4101000,2703000
Tunesien,WA80,Zinn und Waren daraus,13399000,701000
Tunesien,WA81,"Andere unedle Metalle, Cermets usw.",5965000,195000
Tunesien,WA82,"Werkzeuge, Schneidwaren, Essbestecke",93438000,1001000
Tunesien,WA83,Verschiedene Waren aus unedlen Metallen,112624000,10057000
Tunesien,WA84,"Maschinen, Apparate, mechanische Geräte",2904585000,528861000
Tunesien,WA85,Elektrotechnische Erzeugnisse,7463330000,14030959000
Tunesien,WA86,Schienenfahrzeuge,16341000,151000
Tunesien,WA87,"Kraftfahrzeuge, Landfahrzeuge",3160479000,1106199000
Tunesien,WA88,"Luftfahrzeuge, Raumfahrzeuge",159043000,23911000
Tunesien,WA89,Wasserfahrzeuge,13308000,2527000
Tunesien,WA90,"Optische, photografische usw. Erzeugnisse",710044000,351666000
Tunesien,WA91,Uhrmacherwaren,17258000,3796000
Tunesien,WA92,Musikinstrumente,1324000,126000
Tunesien,WA93,Waffen und Munition,2444000,10000
Tunesien,WA94,"Möbel, Beleuchtungskörper usw.",73516000,191113000
Tunesien,WA95,"Spielzeug, Spiele usw., Sportgeräte",38453000,406112000
Tunesien,WA96,Verschiedene Waren,176751000,55718000
Tunesien,WA97,"Kunstgegenstände, Sammlungsstücke",118000,239000
Tunesien,WA98,Vollständige Fabrikationsanlagen,39249000,0
Tunesien,WA99,Zusammenstellungen verschiedener Waren,343768000,174506000
Turkmenistan (ab 05/1992),WA01,Lebende Tiere,9713000,0
Turkmenistan (ab 05/1992),WA02,Fleisch,3100000,0
Turkmenistan (ab 05/1992),WA03,"Fische, Krebs- und Weichtiere",377000,0
Turkmenistan (ab 05/1992),WA04,"Milch, Milcherzeugnisse, Eier, Honig",15908000,0
Turkmenistan (ab 05/1992),WA05,Andere Waren tierischen Ursprungs,163000,63000
Turkmenistan (ab 05/1992),WA06,"Pflanzen, Waren des Blumenhandels",204000,0
Turkmenistan (ab 05/1992),WA07,"Gemüse, Pflanzen für Ernährung",64000,46000
Turkmenistan (ab 05/1992),WA08,Genießbare Früchte und Nüsse,30000,83000
Turkmenistan (ab 05/1992),WA09,"Kaffee, Tee, Mate, Gewürze",1971000,0
Turkmenistan (ab 05/1992),WA10,Getreide,2000,0
Turkmenistan (ab 05/1992),WA11,"Müllereierzeugnisse, Malz usw.",4763000,0
Turkmenistan (ab 05/1992),WA12,"Ölsamen usw., Heilpflanzen usw.",4458000,126000
Turkmenistan (ab 05/1992),WA13,"Schellack, Gummen, Harz, Pflanzensaft",5720000,6445000
Turkmenistan (ab 05/1992),WA14,Flechtstoffe usw. pflanzlichen Ursprungs,2000,0
Turkmenistan (ab 05/1992),WA15,"Tierische und pflanzliche Fette, Öle, Wachs",269000,0
Turkmenistan (ab 05/1992),WA16,"Zubereitungen von Fleisch, Fisch usw.",437000,0
Turkmenistan (ab 05/1992),WA17,Zucker und Zuckerwaren,1390000,0
Turkmenistan (ab 05/1992),WA18,Kakao und Zubereitungen aus Kakao,7288000,0
Turkmenistan (ab 05/1992),WA19,"Zubereitungen aus Getreide usw., Backwaren",1420000,0
Turkmenistan (ab 05/1992),WA20,"Zubereitungen von Gemüse, Früchten usw.",1457000,15000
Turkmenistan (ab 05/1992),WA21,Verschiedene Lebensmittelzubereitungen,37643000,0
Turkmenistan (ab 05/1992),WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",1223000,0
Turkmenistan (ab 05/1992),WA23,"Rückstände der Lebensmittelindustrie, Futter",494000,0
Turkmenistan (ab 05/1992),WA24,Tabak,13092000,0
Turkmenistan (ab 05/1992),WA25,"Salz, Schwefel, Steine, Erden usw.",1638000,3000
Turkmenistan (ab 05/1992),WA26,"Erze, Schlacken, Aschen",0,68000
Turkmenistan (ab 05/1992),WA27,Mineralische Brennstoffe usw.,129196000,391887000
Turkmenistan (ab 05/1992),WA28,Anorganische chemische Erzeugnisse,21763000,2836000
Turkmenistan (ab 05/1992),WA29,Organische chemische Erzeugnisse,13811000,2000
Turkmenistan (ab 05/1992),WA30,Pharmazeutische Erzeugnisse,114200000,0
Turkmenistan (ab 05/1992),WA31,Düngemittel,43000,3500000
Turkmenistan (ab 05/1992),WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",18051000,10000
Turkmenistan (ab 05/1992),WA33,"Etherische Öle, Riech-, Schönheitsmittel",51655000,0
Turkmenistan (ab 05/1992),WA34,"Seifen, Waschmittel usw.",22294000,0
Turkmenistan (ab 05/1992),WA35,"Eiweißstoffe, Klebstoffe, Enzyme",2322000,0
Turkmenistan (ab 05/1992),WA36,"Sprengstoffe, pyrotechnische Artikel usw.",5856000,0
Turkmenistan (ab 05/1992),WA37,Photochemische Erzeugnisse,2894000,0
Turkmenistan (ab 05/1992),WA38,Verschiedene Erzeugnisse der Chemischen Industrie,67423000,1000
Turkmenistan (ab 05/1992),WA39,Kunststoffe und Waren daraus,33238000,933000
Turkmenistan (ab 05/1992),WA40,Kautschuk und Waren daraus,24580000,1000
Turkmenistan (ab 05/1992),WA41,"Häute, Felle, Leder",34000,0
Turkmenistan (ab 05/1992),WA42,"Lederwaren, Sattlerwaren",1659000,18000
Turkmenistan (ab 05/1992),WA43,"Pelzfelle, künstliches Pelzwerk",0,11000
Turkmenistan (ab 05/1992),WA44,"Holz, Holzwaren, Holzkohle",6367000,440000
Turkmenistan (ab 05/1992),WA45,"Kork, Korkwaren",7000,0
Turkmenistan (ab 05/1992),WA46,"Flechtwaren, Korbmacherwaren",2000,0
Turkmenistan (ab 05/1992),WA47,"Halbstoffe aus Holz usw., Papierabfall",578000,2000
Turkmenistan (ab 05/1992),WA48,"Papier, Pappe und Waren daraus",7495000,1000
Turkmenistan (ab 05/1992),WA49,"Bücher, Zeitungen, Bilddrucke usw.",21082000,206000
Turkmenistan (ab 05/1992),WA50,Seide,1000,0
Turkmenistan (ab 05/1992),WA51,"Wolle, feine und grobe Tierhaare",18000,12000
Turkmenistan (ab 05/1992),WA52,Baumwolle,93000,21454000
Turkmenistan (ab 05/1992),WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",3000,1000
Turkmenistan (ab 05/1992),WA54,Synthetisches oder künstliches Filament,136000,76000
Turkmenistan (ab 05/1992),WA55,Synthetische oder künstliche Spinnfaser,82000,0
Turkmenistan (ab 05/1992),WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",1569000,0
Turkmenistan (ab 05/1992),WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",157000,2070000
Turkmenistan (ab 05/1992),WA58,"Spezialgewebe, Spitzen, Tapisserien",28000,45000
Turkmenistan (ab 05/1992),WA59,"Getränkte, bestrichene usw. Gewebe",5362000,3000
Turkmenistan (ab 05/1992),WA60,Gewirke und Gestricke,28000,0
Turkmenistan (ab 05/1992),WA61,"Bekleidung usw. aus Gewirken, Gestricken",3005000,90000
Turkmenistan (ab 05/1992),WA62,"Andere Bekleidung, Bekleidungszubehör",4359000,1535000
Turkmenistan (ab 05/1992),WA63,"Andere Konfektion, Spinnstoffwaren usw.",548000,23470000
Turkmenistan (ab 05/1992),WA64,"Schuhe, Gamaschen, ähnliche Waren",1023000,0
Turkmenistan (ab 05/1992),WA65,Kopfbedeckungen und Teile davon,479000,0
Turkmenistan (ab 05/1992),WA66,"Schirme, Gehstöcke usw., Peitschen",24000,0
Turkmenistan (ab 05/1992),WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",17000,0
Turkmenistan (ab 05/1992),WA68,"Waren aus Steinen, Gips, Zement usw.",7230000,0
Turkmenistan (ab 05/1992),WA69,Keramische Waren,19163000,0
Turkmenistan (ab 05/1992),WA70,Glas und Glaswaren,3692000,1000
Turkmenistan (ab 05/1992),WA71,"Perlen, Edelsteine, Edelmetalle",352000,95000
Turkmenistan (ab 05/1992),WA72,Eisen und Stahl,4783000,0
Turkmenistan (ab 05/1992),WA73,Waren aus Eisen oder Stahl,158337000,50000
Turkmenistan (ab 05/1992),WA74,Kupfer und Waren daraus,1265000,55000
Turkmenistan (ab 05/1992),WA75,Nickel und Waren daraus,1612000,0
Turkmenistan (ab 05/1992),WA76,Aluminium und Waren daraus,32067000,234000
Turkmenistan (ab 05/1992),WA78,Blei und Waren daraus,109000,2000
Turkmenistan (ab 05/1992),WA79,Zink und Waren daraus,147000,0
Turkmenistan (ab 05/1992),WA80,Zinn und Waren daraus,0,0
Turkmenistan (ab 05/1992),WA81,"Andere unedle Metalle, Cermets usw.",119000,0
Turkmenistan (ab 05/1992),WA82,"Werkzeuge, Schneidwaren, Essbestecke",10709000,19000
Turkmenistan (ab 05/1992),WA83,Verschiedene Waren aus unedlen Metallen,10460000,3000
Turkmenistan (ab 05/1992),WA84,"Maschinen, Apparate, mechanische Geräte",1512641000,4772000
Turkmenistan (ab 05/1992),WA85,Elektrotechnische Erzeugnisse,410038000,731000
Turkmenistan (ab 05/1992),WA86,Schienenfahrzeuge,1517000,45000
Turkmenistan (ab 05/1992),WA87,"Kraftfahrzeuge, Landfahrzeuge",726166000,1034000
Turkmenistan (ab 05/1992),WA88,"Luftfahrzeuge, Raumfahrzeuge",52606000,29345000
Turkmenistan (ab 05/1992),WA89,Wasserfahrzeuge,328000,0
Turkmenistan (ab 05/1992),WA90,"Optische, photografische usw. Erzeugnisse",428858000,1143000
Turkmenistan (ab 05/1992),WA91,Uhrmacherwaren,1405000,0
Turkmenistan (ab 05/1992),WA92,Musikinstrumente,1690000,0
Turkmenistan (ab 05/1992),WA93,Waffen und Munition,341000,0
Turkmenistan (ab 05/1992),WA94,"Möbel, Beleuchtungskörper usw.",78862000,31000
Turkmenistan (ab 05/1992),WA95,"Spielzeug, Spiele usw., Sportgeräte",10299000,0
Turkmenistan (ab 05/1992),WA96,Verschiedene Waren,2379000,0
Turkmenistan (ab 05/1992),WA97,"Kunstgegenstände, Sammlungsstücke",50000,76000
Turkmenistan (ab 05/1992),WA98,Vollständige Fabrikationsanlagen,134385000,0
Turkmenistan (ab 05/1992),WA99,Zusammenstellungen verschiedener Waren,18239000,50323000
Turks- und Caicosinseln,WA01,Lebende Tiere,0,0
Turks- und Caicosinseln,WA02,Fleisch,0,0
Turks- und Caicosinseln,WA03,"Fische, Krebs- und Weichtiere",0,0
